area_alph,area,Mean.totalDensity,Median.totalDensity,SD.totalDensity,lower95,upper95,year.numb,year,N.obs.Area,Species,oldArea
E,5,1.023681097,0.973445769,0.329924562,0.534465938,1.83755243,11,2009,525,Isopsetta.isolepis,5
E,5,0.489968872,0.446964958,0.211117498,0.213756685,0.97399414,12,2011,525,Isopsetta.isolepis,5
E,5,0.469857433,0.434866792,0.203574093,0.19623903,0.929577111,13,2013,525,Isopsetta.isolepis,5
E,5,0.368982476,0.330033623,0.176084686,0.137950614,0.818140483,14,2015,525,Isopsetta.isolepis,5
E,5,0.38885704,0.153816223,0.867409025,0.015952332,2.112397148,1,1984,525,Pleurogrammus.monopterygius,5
E,5,0.238721566,0.061371676,0.921849304,0.005788558,1.643030383,2,1987,525,Pleurogrammus.monopterygius,5
E,5,0.045208223,0.0112078,0.205288682,0.000726998,0.251943355,3,1990,525,Pleurogrammus.monopterygius,5
E,5,0.050967687,0.017246831,0.118024344,0.001374004,0.323184411,4,1993,525,Pleurogrammus.monopterygius,5
E,5,0.104659016,0.035918975,0.310115957,0.0023021,0.594944721,5,1996,525,Pleurogrammus.monopterygius,5
E,5,0.041479535,0.015737862,0.094097336,0.001374414,0.235542483,6,1999,525,Pleurogrammus.monopterygius,5
E,5,0.032962747,0.015376789,0.062212705,0.001729379,0.201075803,7,2001,525,Pleurogrammus.monopterygius,5
E,5,0.193312525,0.090510084,0.349710665,0.009797161,1.065572635,8,2003,525,Pleurogrammus.monopterygius,5
E,5,0.1334654,0.093999473,0.129430392,0.018160936,0.492894018,9,2005,525,Pleurogrammus.monopterygius,5
E,5,0.16094084,0.074205663,0.263537128,0.0086449,0.81156595,10,2007,525,Pleurogrammus.monopterygius,5
E,5,0.128912989,0.08731731,0.167206877,0.01989335,0.500311827,11,2009,525,Pleurogrammus.monopterygius,5
E,5,0.382509816,0.251759126,0.476748665,0.046016211,1.585624602,12,2011,525,Pleurogrammus.monopterygius,5
E,5,3.355144385,2.718403533,2.356825249,0.808304428,9.754023554,13,2013,525,Pleurogrammus.monopterygius,5
E,5,0.87703157,0.76213806,0.519272512,0.268403293,2.113978019,14,2015,525,Pleurogrammus.monopterygius,5
E,5,0.007714341,0.006361657,0.004861154,0.002102218,0.020823508,1,1984,525,Bathyraja.interrupta,5
E,5,0.013048679,0.011921084,0.005895593,0.004991628,0.028406782,2,1987,525,Bathyraja.interrupta,5
E,5,0.064576146,0.060838894,0.024550347,0.028151394,0.122340494,3,1990,525,Bathyraja.interrupta,5
E,5,0.013234567,0.011620902,0.007350335,0.004315051,0.032944028,4,1993,525,Bathyraja.interrupta,5
E,5,0.073513941,0.07003434,0.024632935,0.038449947,0.132243234,5,1996,525,Bathyraja.interrupta,5
E,5,0.107645188,0.102443724,0.037466707,0.054316862,0.190985189,6,1999,525,Bathyraja.interrupta,5
E,5,0.086350937,0.081211134,0.029590188,0.04500619,0.154958538,7,2001,525,Bathyraja.interrupta,5
E,5,0.132567054,0.125378809,0.041061502,0.070378578,0.226728699,8,2003,525,Bathyraja.interrupta,5
E,5,0.106664457,0.10253495,0.032280539,0.057677092,0.178931095,9,2005,525,Bathyraja.interrupta,5
E,5,0.088828116,0.086616362,0.026205802,0.044477606,0.148553609,10,2007,525,Bathyraja.interrupta,5
E,5,0.108678359,0.105747787,0.027265533,0.062628008,0.171409983,11,2009,525,Bathyraja.interrupta,5
E,5,0.112552868,0.109002137,0.029438966,0.062823993,0.178964035,12,2011,525,Bathyraja.interrupta,5
E,5,0.106798808,0.103447085,0.031346818,0.055426882,0.178932923,13,2013,525,Bathyraja.interrupta,5
E,5,0.068219542,0.064677016,0.022318261,0.034608456,0.124953499,14,2015,525,Bathyraja.interrupta,5
E,5,0.682795293,0.659976609,0.20283967,0.363861397,1.164010243,1,1984,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.564607676,0.547712673,0.138407806,0.357086053,0.87940031,2,1987,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.248091899,0.233585973,0.084454668,0.121957653,0.453612838,3,1990,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.276770994,0.262020905,0.08885365,0.1437342,0.49804803,4,1993,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.414889926,0.391441078,0.138472805,0.212946326,0.733344804,5,1996,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.238040906,0.224075672,0.090650414,0.105115613,0.459083277,6,1999,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.270591582,0.25738678,0.089581321,0.135361731,0.497180555,7,2001,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.604478536,0.583226236,0.144486128,0.379884359,0.938986145,8,2003,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.475243941,0.466522146,0.104864249,0.290083999,0.704192551,9,2005,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.507831521,0.493988719,0.132684369,0.288857836,0.828778323,10,2007,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.64039094,0.617018258,0.158787996,0.3896673,0.995532727,11,2009,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.558886279,0.55115429,0.135643761,0.328169896,0.859163053,12,2011,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.654950748,0.63701971,0.165752552,0.368735555,1.005323477,13,2013,525,Myoxocephalus.polyacanthocephalus,5
E,5,1.048753301,1.017713965,0.254930037,0.631719667,1.623578043,14,2015,525,Myoxocephalus.polyacanthocephalus,5
E,5,0.001617022,0.001137992,0.001907129,0.000240809,0.005701916,1,1984,525,Sebastes.borealis,5
E,5,0.007198072,0.005001736,0.00806435,0.00109183,0.026303516,2,1987,525,Sebastes.borealis,5
E,5,0.003100919,0.001996092,0.004625277,0.000378767,0.012048297,3,1990,525,Sebastes.borealis,5
E,5,0.005187357,0.003476327,0.005793058,0.000724895,0.019742954,4,1993,525,Sebastes.borealis,5
E,5,0.007911149,0.005299032,0.00836414,0.000890323,0.02933703,5,1996,525,Sebastes.borealis,5
E,5,0.007591683,0.0049951,0.008420357,0.000845484,0.026483856,6,1999,525,Sebastes.borealis,5
E,5,0.006824211,0.004655156,0.007228444,0.000845205,0.026117353,7,2001,525,Sebastes.borealis,5
E,5,0.012391698,0.008152482,0.013568641,0.001603771,0.0464338,8,2003,525,Sebastes.borealis,5
E,5,0.011197077,0.007616407,0.011937652,0.00153246,0.042805542,9,2005,525,Sebastes.borealis,5
E,5,0.006791846,0.004846858,0.006536546,0.001122998,0.024731951,10,2007,525,Sebastes.borealis,5
E,5,0.011776117,0.008703597,0.010578135,0.002023862,0.038946381,11,2009,525,Sebastes.borealis,5
E,5,0.009006324,0.006262097,0.008773102,0.001309919,0.032114792,12,2011,525,Sebastes.borealis,5
E,5,0.01200722,0.008136135,0.011747264,0.001604018,0.047769046,13,2013,525,Sebastes.borealis,5
E,5,0.010485389,0.007385393,0.010368027,0.001448922,0.038913446,14,2015,525,Sebastes.borealis,5
E,5,0.054164671,0.007329538,0.405651486,0.000236059,0.30421593,1,1984,525,Sebastes.zacentrus,5
E,5,0.069825257,0.006986347,0.4368767,0.00021414,0.390074598,2,1987,525,Sebastes.zacentrus,5
E,5,0.177438402,0.011687635,1.826285225,0.000320388,0.879295567,3,1990,525,Sebastes.zacentrus,5
E,5,0.139973505,0.010873823,0.661282505,0.000240483,1.100323882,4,1993,525,Sebastes.zacentrus,5
E,5,0.096553241,0.005928961,0.514890871,0.000164849,0.65625938,5,1996,525,Sebastes.zacentrus,5
E,5,0.068459667,0.00415507,0.364645736,0.000105693,0.50658294,6,1999,525,Sebastes.zacentrus,5
E,5,0.102921591,0.004134965,0.843535204,0.000111468,0.545489354,7,2001,525,Sebastes.zacentrus,5
E,5,0.147580549,0.005049373,1.696368838,0.000124606,0.887275922,8,2003,525,Sebastes.zacentrus,5
E,5,0.179718875,0.00619786,1.464607872,0.000215717,1.110785582,9,2005,525,Sebastes.zacentrus,5
E,5,0.119126913,0.003851571,0.929008354,0.000108333,0.725714374,10,2007,525,Sebastes.zacentrus,5
E,5,0.109539765,0.002757913,0.985478142,7.71E-05,0.576037857,11,2009,525,Sebastes.zacentrus,5
E,5,0.299901926,0.00263913,6.119841746,6.73E-05,0.513301083,12,2011,525,Sebastes.zacentrus,5
E,5,0.29287685,0.00436851,4.094075964,0.000108778,0.591630965,13,2013,525,Sebastes.zacentrus,5
E,5,0.623087481,0.003531691,12.14973403,6.99E-05,0.506188014,14,2015,525,Sebastes.zacentrus,5
E,5,0.139601879,0.077591863,0.215302591,0.011351948,0.674097693,1,1984,525,Sebastes.variegatus,5
E,5,0.130397397,0.093417319,0.140259662,0.020753133,0.439590563,2,1987,525,Sebastes.variegatus,5
E,5,0.318306029,0.100875542,1.035086207,0.013173451,1.90126384,3,1990,525,Sebastes.variegatus,5
E,5,0.709895971,0.236233442,3.04077401,0.039247491,4.037429812,4,1993,525,Sebastes.variegatus,5
E,5,0.190969362,0.085799244,0.398551035,0.009057346,0.938705992,5,1996,525,Sebastes.variegatus,5
E,5,0.142127553,0.085355141,0.173793388,0.013925366,0.606880629,6,1999,525,Sebastes.variegatus,5
E,5,0.281659812,0.144610085,0.710175599,0.02378423,1.217480362,7,2001,525,Sebastes.variegatus,5
E,5,0.117585342,0.05879958,0.311581506,0.009802829,0.618525051,8,2003,525,Sebastes.variegatus,5
E,5,0.067688357,0.03898197,0.091297817,0.004229102,0.334973135,9,2005,525,Sebastes.variegatus,5
E,5,0.034739792,0.016989363,0.057861551,0.002093479,0.192636094,10,2007,525,Sebastes.variegatus,5
E,5,0.036532215,0.017316354,0.085160052,0.00213129,0.185642769,11,2009,525,Sebastes.variegatus,5
E,5,0.099829115,0.035451853,0.253188452,0.003602135,0.576201494,12,2011,525,Sebastes.variegatus,5
E,5,0.267013386,0.068956463,1.248855501,0.006984695,1.649238325,13,2013,525,Sebastes.variegatus,5
E,5,0.151746488,0.028773228,1.745437645,0.002828779,0.55949974,14,2015,525,Sebastes.variegatus,5
E,5,0.096630678,0.08557585,0.049138767,0.034484099,0.222125366,1,1984,525,Bathyraja.aleutica,5
E,5,0.07835864,0.070594182,0.041116057,0.028440882,0.168527106,2,1987,525,Bathyraja.aleutica,5
E,5,0.060805395,0.053637614,0.031171012,0.020504566,0.136060581,3,1990,525,Bathyraja.aleutica,5
E,5,0.010689254,0.008351608,0.008787697,0.002011005,0.035642225,4,1993,525,Bathyraja.aleutica,5
E,5,0.135997575,0.124266686,0.05707055,0.059615295,0.284655698,5,1996,525,Bathyraja.aleutica,5
E,5,0.295083381,0.275827211,0.112155881,0.134750815,0.572252172,6,1999,525,Bathyraja.aleutica,5
E,5,0.305523432,0.269544228,0.155081245,0.102731806,0.718305497,7,2001,525,Bathyraja.aleutica,5
E,5,0.333192502,0.299248391,0.165342334,0.111457056,0.721976382,8,2003,525,Bathyraja.aleutica,5
E,5,0.315706827,0.282126966,0.156862715,0.120840062,0.707560309,9,2005,525,Bathyraja.aleutica,5
E,5,0.710173128,0.662160389,0.2872883,0.307628614,1.474206513,10,2007,525,Bathyraja.aleutica,5
E,5,0.534117405,0.504666951,0.214013871,0.217582,1.073931713,11,2009,525,Bathyraja.aleutica,5
E,5,0.578683993,0.559614345,0.169564531,0.298311264,0.948908923,12,2011,525,Bathyraja.aleutica,5
E,5,0.543986762,0.522456551,0.166408784,0.291618632,0.951355334,13,2013,525,Bathyraja.aleutica,5
E,5,0.684226558,0.656044556,0.194077252,0.367928575,1.106192533,14,2015,525,Bathyraja.aleutica,5
E,5,0.251465243,0.192062746,0.196027865,0.06000283,0.789996971,1,1984,525,Parophrys.vetulus,5
E,5,0.288513478,0.208826024,0.262880933,0.065922656,0.980671631,2,1987,525,Parophrys.vetulus,5
E,5,0.209940823,0.167539925,0.17005873,0.05588127,0.630889192,3,1990,525,Parophrys.vetulus,5
E,5,0.149961403,0.123425644,0.112306112,0.045073316,0.418444361,4,1993,525,Parophrys.vetulus,5
E,5,0.109330428,0.090471991,0.079529932,0.03313263,0.286573289,5,1996,525,Parophrys.vetulus,5
E,5,0.068981275,0.057276252,0.04437048,0.01917101,0.189045058,6,1999,525,Parophrys.vetulus,5
E,5,0.064995397,0.057054081,0.036388882,0.022374645,0.161004162,7,2001,525,Parophrys.vetulus,5
E,5,0.126262714,0.112946237,0.061998496,0.049997725,0.3002531,8,2003,525,Parophrys.vetulus,5
E,5,0.23737959,0.219076757,0.091019512,0.106066129,0.467354156,9,2005,525,Parophrys.vetulus,5
E,5,0.191901199,0.170209988,0.098897045,0.065693747,0.43082902,10,2007,525,Parophrys.vetulus,5
E,5,0.402493187,0.363412017,0.184288046,0.1736352,0.87148338,11,2009,525,Parophrys.vetulus,5
E,5,0.49358913,0.433174271,0.239559723,0.203762078,1.115768453,12,2011,525,Parophrys.vetulus,5
E,5,0.191923016,0.175510576,0.091912738,0.07112383,0.410932826,13,2013,525,Parophrys.vetulus,5
E,5,0.123609828,0.106485346,0.070989372,0.038061284,0.312859637,14,2015,525,Parophrys.vetulus,5
E,5,0.192655476,0.176261012,0.08622631,0.076529258,0.398850421,1,1984,525,Zaprora.silenus,5
E,5,0.305136472,0.280576652,0.130643145,0.132951228,0.620359498,2,1987,525,Zaprora.silenus,5
E,5,0.342053243,0.31017323,0.147579829,0.146888408,0.70217582,3,1990,525,Zaprora.silenus,5
E,5,0.427302141,0.389813513,0.18725091,0.181584827,0.881771645,4,1993,525,Zaprora.silenus,5
E,5,0.405367258,0.372365273,0.189653943,0.160378441,0.891594377,5,1996,525,Zaprora.silenus,5
E,5,0.257751778,0.230764261,0.126489076,0.098887713,0.594020974,6,1999,525,Zaprora.silenus,5
E,5,0.203703386,0.178898472,0.104010723,0.075838391,0.465226959,7,2001,525,Zaprora.silenus,5
E,5,0.161385716,0.141464718,0.088023514,0.058230091,0.36376642,8,2003,525,Zaprora.silenus,5
E,5,0.198657524,0.178273753,0.095259861,0.070805658,0.433342736,9,2005,525,Zaprora.silenus,5
E,5,0.119096111,0.106541968,0.05874137,0.039578119,0.260332994,10,2007,525,Zaprora.silenus,5
E,5,0.06446119,0.055468984,0.036672804,0.021749104,0.157764247,11,2009,525,Zaprora.silenus,5
E,5,0.052137974,0.044402931,0.03129582,0.016094553,0.131293555,12,2011,525,Zaprora.silenus,5
E,5,0.063165054,0.052577784,0.039732135,0.018605412,0.164725425,13,2013,525,Zaprora.silenus,5
E,5,0.06261159,0.05354743,0.036674675,0.019043005,0.158008091,14,2015,525,Zaprora.silenus,5
E,5,4.66E-07,1.11E-07,2.80E-06,5.89E-09,2.62E-06,1,1984,525,Albatrossia.pectoralis,5
E,5,8.93E-07,1.92E-07,6.88E-06,8.83E-09,4.58E-06,2,1987,525,Albatrossia.pectoralis,5
E,5,5.21E-07,1.02E-07,4.00E-06,5.11E-09,3.04E-06,3,1990,525,Albatrossia.pectoralis,5
E,5,9.93E-07,2.37E-07,7.89E-06,1.07E-08,4.75E-06,4,1993,525,Albatrossia.pectoralis,5
E,5,7.75E-07,2.15E-07,2.54E-06,1.08E-08,4.95E-06,5,1996,525,Albatrossia.pectoralis,5
E,5,9.64E-06,2.82E-06,3.42E-05,1.40E-07,7.06E-05,6,1999,525,Albatrossia.pectoralis,5
E,5,7.55E-06,2.10E-06,3.23E-05,9.87E-08,4.55E-05,7,2001,525,Albatrossia.pectoralis,5
E,5,9.26E-06,2.86E-06,2.52E-05,1.53E-07,6.31E-05,8,2003,525,Albatrossia.pectoralis,5
E,5,1.41E-05,4.45E-06,4.80E-05,2.12E-07,9.52E-05,9,2005,525,Albatrossia.pectoralis,5
E,5,2.72E-06,8.09E-07,8.20E-06,3.99E-08,1.75E-05,10,2007,525,Albatrossia.pectoralis,5
E,5,9.54E-06,2.98E-06,2.46E-05,1.44E-07,6.46E-05,11,2009,525,Albatrossia.pectoralis,5
E,5,1.14E-05,3.68E-06,3.30E-05,2.06E-07,6.50E-05,12,2011,525,Albatrossia.pectoralis,5
E,5,9.78E-06,2.82E-06,2.62E-05,1.37E-07,7.43E-05,13,2013,525,Albatrossia.pectoralis,5
E,5,6.75E-06,1.84E-06,2.02E-05,8.24E-08,4.97E-05,14,2015,525,Albatrossia.pectoralis,5
E,5,0.023303637,0.012285701,0.040066584,0.001600328,0.120984864,1,1984,525,Sebastes.brevispinis,5
E,5,0.03463354,0.018745965,0.054501811,0.002530518,0.164742455,2,1987,525,Sebastes.brevispinis,5
E,5,0.030290707,0.017195184,0.04106317,0.002883091,0.138534707,3,1990,525,Sebastes.brevispinis,5
E,5,0.036098582,0.022052417,0.043454099,0.003378764,0.159406168,4,1993,525,Sebastes.brevispinis,5
E,5,0.033867182,0.018910488,0.048359497,0.00304927,0.166908211,5,1996,525,Sebastes.brevispinis,5
E,5,0.02795976,0.017173853,0.03915968,0.003043744,0.118116846,6,1999,525,Sebastes.brevispinis,5
E,5,0.023810543,0.015477484,0.038849948,0.003620263,0.088614548,7,2001,525,Sebastes.brevispinis,5
E,5,0.02260605,0.01535831,0.025229288,0.003758661,0.087841471,8,2003,525,Sebastes.brevispinis,5
E,5,0.035348577,0.02336496,0.054864265,0.005534785,0.118908411,9,2005,525,Sebastes.brevispinis,5
E,5,0.041844232,0.024379164,0.071984516,0.005539255,0.172609566,10,2007,525,Sebastes.brevispinis,5
E,5,0.0426618,0.026342299,0.093288966,0.006799685,0.156752362,11,2009,525,Sebastes.brevispinis,5
E,5,0.052957436,0.031148587,0.121760054,0.006674298,0.209385646,12,2011,525,Sebastes.brevispinis,5
E,5,0.079252865,0.040848973,0.268495187,0.006836592,0.337558175,13,2013,525,Sebastes.brevispinis,5
E,5,0.078612751,0.040591414,0.178300342,0.006371778,0.341954695,14,2015,525,Sebastes.brevispinis,5
E,5,1.589110931,0.896766681,2.264082252,0.096935582,7.236410425,1,1984,525,Clupea.pallasi,5
E,5,0.231019593,0.139680111,0.307403916,0.020046551,1.033200276,2,1987,525,Clupea.pallasi,5
E,5,0.347540394,0.233921271,0.366484758,0.046422276,1.380354493,3,1990,525,Clupea.pallasi,5
E,5,0.040175054,0.023678203,0.058169717,0.003221675,0.180220375,4,1993,525,Clupea.pallasi,5
E,5,0.00896791,0.004239757,0.015065147,0.000445384,0.051035473,5,1996,525,Clupea.pallasi,5
E,5,0.011628706,0.005041617,0.026811447,0.000566675,0.059172714,6,1999,525,Clupea.pallasi,5
E,5,0.104841878,0.05158293,0.232152986,0.005356556,0.484373533,7,2001,525,Clupea.pallasi,5
E,5,0.087699703,0.05454262,0.119562928,0.012959567,0.40242805,8,2003,525,Clupea.pallasi,5
E,5,0.045123739,0.027654934,0.057981227,0.00406124,0.205205743,9,2005,525,Clupea.pallasi,5
E,5,0.097351744,0.054770481,0.140907538,0.009522512,0.444479812,10,2007,525,Clupea.pallasi,5
E,5,0.302556948,0.146251612,0.565453801,0.014953632,1.600508525,11,2009,525,Clupea.pallasi,5
E,5,0.427478779,0.274723146,0.493717796,0.043970522,1.781356914,12,2011,525,Clupea.pallasi,5
E,5,0.233965642,0.121925207,0.384141588,0.016955568,1.024170337,13,2013,525,Clupea.pallasi,5
E,5,0.373096669,0.272529765,0.340560615,0.068922274,1.36597138,14,2015,525,Clupea.pallasi,5
E,5,2.81E-05,1.55E-05,4.72E-05,1.89E-06,0.000144661,1,1984,525,Lyopsetta.exilis,5
E,5,2.62E-05,1.56E-05,4.38E-05,1.76E-06,0.000114635,2,1987,525,Lyopsetta.exilis,5
E,5,7.63E-05,4.88E-05,9.37E-05,7.51E-06,0.00033779,3,1990,525,Lyopsetta.exilis,5
E,5,0.000151179,9.68E-05,0.000171299,1.89E-05,0.000597058,4,1993,525,Lyopsetta.exilis,5
E,5,0.000137678,8.83E-05,0.000152885,1.55E-05,0.000540809,5,1996,525,Lyopsetta.exilis,5
E,5,0.000164611,0.00011283,0.000173368,2.18E-05,0.000657956,6,1999,525,Lyopsetta.exilis,5
E,5,0.000362142,0.000255096,0.000398494,4.16E-05,0.001305268,7,2001,525,Lyopsetta.exilis,5
E,5,0.000766672,0.000537362,0.000827815,0.000113419,0.00260063,8,2003,525,Lyopsetta.exilis,5
E,5,0.000161257,0.000104255,0.000187376,1.68E-05,0.000724719,9,2005,525,Lyopsetta.exilis,5
E,5,0.000392395,0.000289551,0.000340748,6.08E-05,0.001308905,10,2007,525,Lyopsetta.exilis,5
E,5,0.000570888,0.000447587,0.000418849,0.000108098,0.001635936,11,2009,525,Lyopsetta.exilis,5
E,5,0.00079634,0.000628179,0.000587143,0.000188828,0.00239266,12,2011,525,Lyopsetta.exilis,5
E,5,0.001086775,0.00089143,0.00079731,0.000235159,0.003377308,13,2013,525,Lyopsetta.exilis,5
E,5,0.001013166,0.000813305,0.000760281,0.000233458,0.00294314,14,2015,525,Lyopsetta.exilis,5
E,5,0.039990956,0.031380314,0.029611433,0.008956126,0.125461623,1,1984,525,Oncorhynchus.keta,5
E,5,0.158408941,0.144186968,0.079666934,0.052644448,0.36136248,2,1987,525,Oncorhynchus.keta,5
E,5,0.042417359,0.034298209,0.032716743,0.008674219,0.134371677,3,1990,525,Oncorhynchus.keta,5
E,5,0.137259306,0.119245509,0.079196773,0.040477205,0.329362015,4,1993,525,Oncorhynchus.keta,5
E,5,0.227720219,0.20077864,0.119947189,0.077527373,0.554550882,5,1996,525,Oncorhynchus.keta,5
E,5,0.058573289,0.043082199,0.051433649,0.010018651,0.195934978,6,1999,525,Oncorhynchus.keta,5
E,5,0.346878222,0.303789984,0.18921134,0.112503184,0.799062614,7,2001,525,Oncorhynchus.keta,5
E,5,2.411782457,2.340356978,0.623515092,1.416274814,3.877115043,8,2003,525,Oncorhynchus.keta,5
E,5,0.474943161,0.443554693,0.190263005,0.210511412,0.929081421,9,2005,525,Oncorhynchus.keta,5
E,5,0.264473383,0.235344444,0.148903238,0.083053667,0.648015397,10,2007,525,Oncorhynchus.keta,5
E,5,0.19467935,0.168407424,0.114786968,0.057346081,0.503308694,11,2009,525,Oncorhynchus.keta,5
E,5,0.300568229,0.260209755,0.179994173,0.097466488,0.753111355,12,2011,525,Oncorhynchus.keta,5
E,5,1.236773166,1.112917516,0.573408953,0.510635038,2.727637396,13,2013,525,Oncorhynchus.keta,5
E,5,1.56096065,1.433322443,0.55834476,0.778266476,2.952350197,14,2015,525,Oncorhynchus.keta,5
E,5,0.251443054,0.193759407,0.182934067,0.053688979,0.737442566,1,1984,525,Platichthys.stellatus,5
E,5,0.223279178,0.1732478,0.181519573,0.046676122,0.673553853,2,1987,525,Platichthys.stellatus,5
E,5,0.217588593,0.178766052,0.152272149,0.051774802,0.623280711,3,1990,525,Platichthys.stellatus,5
E,5,0.493003901,0.426640647,0.286929899,0.154469242,1.229424102,4,1993,525,Platichthys.stellatus,5
E,5,0.213093378,0.177468797,0.140278109,0.051506553,0.573575704,5,1996,525,Platichthys.stellatus,5
E,5,0.332355817,0.274949914,0.215216229,0.10086738,0.910513021,6,1999,525,Platichthys.stellatus,5
E,5,0.318926867,0.288427875,0.157132519,0.116433027,0.684649628,7,2001,525,Platichthys.stellatus,5
E,5,0.326110882,0.269009989,0.221553376,0.090065332,0.86893206,8,2003,525,Platichthys.stellatus,5
E,5,0.314327562,0.275658462,0.17147534,0.111661473,0.757843462,9,2005,525,Platichthys.stellatus,5
E,5,0.551189084,0.467634625,0.341862197,0.165173789,1.415999204,10,2007,525,Platichthys.stellatus,5
E,5,0.311715164,0.244632692,0.245514849,0.082981382,0.936911838,11,2009,525,Platichthys.stellatus,5
E,5,0.202090682,0.159111476,0.163253243,0.0464856,0.624176198,12,2011,525,Platichthys.stellatus,5
E,5,0.206523136,0.164964499,0.161369795,0.042878868,0.621973777,13,2013,525,Platichthys.stellatus,5
E,5,0.339040504,0.279608179,0.230484856,0.091873406,0.904527495,14,2015,525,Platichthys.stellatus,5
E,5,0.122056621,0.112815017,0.050121639,0.053076989,0.248141801,1,1984,525,Hexagrammos.decagrammus,5
E,5,0.184667992,0.178736057,0.054156525,0.098617799,0.308304229,2,1987,525,Hexagrammos.decagrammus,5
E,5,0.381412106,0.35760825,0.127004458,0.197952235,0.689824014,3,1990,525,Hexagrammos.decagrammus,5
E,5,0.338798141,0.315908825,0.120248485,0.17647121,0.634938527,4,1993,525,Hexagrammos.decagrammus,5
E,5,0.2138644,0.199360153,0.081514175,0.098455878,0.414477511,5,1996,525,Hexagrammos.decagrammus,5
E,5,0.208049808,0.198483761,0.067825606,0.106087489,0.362269209,6,1999,525,Hexagrammos.decagrammus,5
E,5,0.176986424,0.16759835,0.057860279,0.092755082,0.312139162,7,2001,525,Hexagrammos.decagrammus,5
E,5,0.154006744,0.139827061,0.068730978,0.06399529,0.315213163,8,2003,525,Hexagrammos.decagrammus,5
E,5,0.19264019,0.180751286,0.074604209,0.088168395,0.388458954,9,2005,525,Hexagrammos.decagrammus,5
E,5,0.195266165,0.183451402,0.069060202,0.091211008,0.348561774,10,2007,525,Hexagrammos.decagrammus,5
E,5,0.165263766,0.155087056,0.057295195,0.081886432,0.298268797,11,2009,525,Hexagrammos.decagrammus,5
E,5,0.133430878,0.118212439,0.065164045,0.046197314,0.306072737,12,2011,525,Hexagrammos.decagrammus,5
E,5,0.094312571,0.079924606,0.063179154,0.027397934,0.245474497,13,2013,525,Hexagrammos.decagrammus,5
E,5,0.068629977,0.056485503,0.045486336,0.017602692,0.186375982,14,2015,525,Hexagrammos.decagrammus,5
E,5,3.281670606,3.071082317,1.278736495,1.500138859,6.197870591,1,1984,525,Limanda.aspera,5
E,5,2.186662726,1.982615978,0.88826412,0.993073143,4.24824862,2,1987,525,Limanda.aspera,5
E,5,1.368488783,1.234381911,0.616038075,0.584108574,2.892522404,3,1990,525,Limanda.aspera,5
E,5,0.949006041,0.872240885,0.435530085,0.37580529,1.974821691,4,1993,525,Limanda.aspera,5
E,5,0.954993054,0.871849285,0.431641305,0.372695949,2.018861029,5,1996,525,Limanda.aspera,5
E,5,0.800620526,0.738397018,0.363780754,0.291532034,1.649379984,6,1999,525,Limanda.aspera,5
E,5,0.533031124,0.481740693,0.259651006,0.191889982,1.205850796,7,2001,525,Limanda.aspera,5
E,5,0.747204214,0.671974209,0.358855171,0.290284292,1.633767975,8,2003,525,Limanda.aspera,5
E,5,0.852684964,0.751814959,0.425157104,0.341697111,1.883162659,9,2005,525,Limanda.aspera,5
E,5,0.65171785,0.567851151,0.373854515,0.241611561,1.577420807,10,2007,525,Limanda.aspera,5
E,5,0.862007317,0.752031315,0.464318552,0.311198187,1.987704083,11,2009,525,Limanda.aspera,5
E,5,0.663218677,0.565080127,0.396841795,0.210107652,1.715555214,12,2011,525,Limanda.aspera,5
E,5,0.556085672,0.455867974,0.364798034,0.146505691,1.507161908,13,2013,525,Limanda.aspera,5
E,5,0.552612722,0.442011061,0.425501777,0.105986666,1.705097797,14,2015,525,Limanda.aspera,5
E,5,0.005859037,0.004554763,0.005383537,0.001157549,0.019566362,1,1984,525,Podothecus.accipenserinus,5
E,5,0.006027018,0.005020001,0.003939135,0.001756246,0.016146493,2,1987,525,Podothecus.accipenserinus,5
E,5,0.007158886,0.006378114,0.003587,0.002430929,0.015670447,3,1990,525,Podothecus.accipenserinus,5
E,5,0.010817245,0.00984837,0.004697403,0.004748969,0.021999142,4,1993,525,Podothecus.accipenserinus,5
E,5,0.006632555,0.005941453,0.003301439,0.002514447,0.014477153,5,1996,525,Podothecus.accipenserinus,5
E,5,0.009830958,0.008821787,0.004898157,0.003342452,0.021440934,6,1999,525,Podothecus.accipenserinus,5
E,5,0.010784673,0.010002396,0.004567207,0.004388775,0.02311242,7,2001,525,Podothecus.accipenserinus,5
E,5,0.02353036,0.022667631,0.007403541,0.012245086,0.041400391,8,2003,525,Podothecus.accipenserinus,5
E,5,0.010463374,0.00951743,0.004666442,0.004298924,0.020680106,9,2005,525,Podothecus.accipenserinus,5
