Area,Species,Year,meanOcc
5,Hippoglossoides.elassodon,1990,0.22964696
5,Hippoglossoides.elassodon,1993,0.174623108
5,Hippoglossoides.elassodon,1996,0.138131898
5,Hippoglossoides.elassodon,1999,0.154849008
5,Hippoglossoides.elassodon,2001,0.136205153
5,Hippoglossoides.elassodon,2003,0.153999615
5,Hippoglossoides.elassodon,2005,0.154638093
5,Hippoglossoides.elassodon,2007,0.173386079
5,Hippoglossoides.elassodon,2009,0.189827887
5,Hippoglossoides.elassodon,2011,0.185410305
5,Hippoglossoides.elassodon,2013,0.183386194
5,Hippoglossoides.elassodon,2015,0.155840999
5,Hippoglossus.stenolepis,1984,0.962386666
5,Hippoglossus.stenolepis,1987,0.974305973
5,Hippoglossus.stenolepis,1990,0.867229478
5,Hippoglossus.stenolepis,1993,0.931768826
5,Hippoglossus.stenolepis,1996,0.858311433
5,Hippoglossus.stenolepis,1999,0.87967654
5,Hippoglossus.stenolepis,2001,0.778996196
5,Hippoglossus.stenolepis,2003,0.861692858
5,Hippoglossus.stenolepis,2005,0.849026635
5,Hippoglossus.stenolepis,2007,0.864547486
5,Hippoglossus.stenolepis,2009,0.850800571
5,Hippoglossus.stenolepis,2011,0.910067578
5,Hippoglossus.stenolepis,2013,0.857152767
5,Hippoglossus.stenolepis,2015,0.934708391
5,Hyas.lyratus,1984,0.197089446
5,Hyas.lyratus,1987,0.011525494
5,Hyas.lyratus,1990,0.143866975
5,Hyas.lyratus,1993,0.178668763
5,Hyas.lyratus,1996,0.3908342
5,Hyas.lyratus,1999,0.542104308
5,Hyas.lyratus,2001,0.605810863
5,Hyas.lyratus,2003,0.611303115
5,Hyas.lyratus,2005,0.679918023
5,Hyas.lyratus,2007,0.551648135
5,Hyas.lyratus,2009,0.573830389
5,Hyas.lyratus,2011,0.505580562
5,Hyas.lyratus,2013,0.455019536
5,Hyas.lyratus,2015,0.493315264
5,Isopsetta.isolepis,1984,0.027648356
5,Isopsetta.isolepis,1987,0.027191918
5,Isopsetta.isolepis,1990,0.029248886
5,Isopsetta.isolepis,1993,0.031539717
5,Isopsetta.isolepis,1996,0.037046632
5,Isopsetta.isolepis,1999,0.041338496
5,Isopsetta.isolepis,2001,0.046439469
5,Isopsetta.isolepis,2003,0.055179553
5,Isopsetta.isolepis,2005,0.058785199
5,Isopsetta.isolepis,2007,0.056176442
5,Isopsetta.isolepis,2009,0.052182681
5,Isopsetta.isolepis,2011,0.051154594
5,Isopsetta.isolepis,2013,0.050481783
5,Isopsetta.isolepis,2015,0.053495864
5,Lepidopsetta.sp.,1984,0.852909164
5,Lepidopsetta.sp.,1987,0.886428442
5,Lepidopsetta.sp.,1990,0.758052088
5,Lepidopsetta.sp.,1993,0.735659663
5,Lepidopsetta.sp.,1996,0.662692595
5,Lepidopsetta.sp.,1999,0.624067452
5,Lepidopsetta.sp.,2001,0.552018894
5,Lepidopsetta.sp.,2003,0.602582694
5,Lepidopsetta.sp.,2005,0.612084633
5,Lepidopsetta.sp.,2007,0.608786541
5,Lepidopsetta.sp.,2009,0.55453089
5,Lepidopsetta.sp.,2011,0.515815174
5,Lepidopsetta.sp.,2013,0.549241411
5,Lepidopsetta.sp.,2015,0.551730215
5,Limanda.aspera,1984,0.028532394
5,Limanda.aspera,1987,0.015373889
5,Limanda.aspera,1990,0.008188317
5,Limanda.aspera,1993,0.005026765
5,Limanda.aspera,1996,0.004878211
5,Limanda.aspera,1999,0.005324733
5,Limanda.aspera,2001,0.002901891
5,Limanda.aspera,2003,0.003842202
5,Limanda.aspera,2005,0.004065357
5,Limanda.aspera,2007,0.002924754
5,Limanda.aspera,2009,0.00434709
5,Limanda.aspera,2011,0.003812911
5,Limanda.aspera,2013,0.003491121
5,Limanda.aspera,2015,0.003634232
5,Lycodes.brevipes,1984,0.010467535
5,Lycodes.brevipes,1987,0.008857317
5,Lycodes.brevipes,1990,0.017581124
5,Lycodes.brevipes,1993,0.019988926
5,Lycodes.brevipes,1996,0.0696058
5,Lycodes.brevipes,1999,0.088212073
5,Lycodes.brevipes,2001,0.079200476
5,Lycodes.brevipes,2003,0.052232799
5,Lycodes.brevipes,2005,0.046365247
5,Lycodes.brevipes,2007,0.046185155
5,Lycodes.brevipes,2009,0.039511191
5,Lycodes.brevipes,2011,0.040074568
5,Lycodes.brevipes,2013,0.047908524
5,Lycodes.brevipes,2015,0.040074667
5,Lycodes.palearis,1984,0.024051369
5,Lycodes.palearis,1987,0.017971955
5,Lycodes.palearis,1990,0.032259594
5,Lycodes.palearis,1993,0.045100022
5,Lycodes.palearis,1996,0.035677271
5,Lycodes.palearis,1999,0.040766247
5,Lycodes.palearis,2001,0.078685282
5,Lycodes.palearis,2003,0.084831357
5,Lycodes.palearis,2005,0.059444788
5,Lycodes.palearis,2007,0.066435448
5,Lycodes.palearis,2009,0.041312507
5,Lycodes.palearis,2011,0.047350041
5,Lycodes.palearis,2013,0.041090178
5,Lycodes.palearis,2015,0.04022059
5,Lyopsetta.exilis,1984,3.40E-05
5,Lyopsetta.exilis,1987,3.00E-05
5,Lyopsetta.exilis,1990,9.00E-05
5,Lyopsetta.exilis,1993,0.000171412
5,Lyopsetta.exilis,1996,0.000168425
5,Lyopsetta.exilis,1999,0.000219736
5,Lyopsetta.exilis,2001,0.000490446
5,Lyopsetta.exilis,2003,0.001139223
5,Lyopsetta.exilis,2005,0.000226558
5,Lyopsetta.exilis,2007,0.000499786
5,Lyopsetta.exilis,2009,0.000734947
5,Lyopsetta.exilis,2011,0.001042084
5,Lyopsetta.exilis,2013,0.001517878
5,Lyopsetta.exilis,2015,0.001511006
5,Malacocottus.zonurus,1984,0.042295714
5,Malacocottus.zonurus,1987,0.040777546
5,Malacocottus.zonurus,1990,0.045702915
5,Malacocottus.zonurus,1993,0.047113643
5,Malacocottus.zonurus,1996,0.046736548
5,Malacocottus.zonurus,1999,0.042055443
5,Malacocottus.zonurus,2001,0.041523133
5,Malacocottus.zonurus,2003,0.039853983
5,Malacocottus.zonurus,2005,0.041043846
5,Malacocottus.zonurus,2007,0.040877672
5,Malacocottus.zonurus,2009,0.038220623
5,Malacocottus.zonurus,2011,0.033117609
5,Malacocottus.zonurus,2013,0.030985506
5,Malacocottus.zonurus,2015,0.032520517
5,Mallotus.villosus,1984,0.045896824
5,Mallotus.villosus,1987,0.070981869
5,Mallotus.villosus,1990,0.104996631
5,Mallotus.villosus,1993,0.166552928
5,Mallotus.villosus,1996,0.237216085
5,Mallotus.villosus,1999,0.131110885
5,Mallotus.villosus,2001,0.219216626
5,Mallotus.villosus,2003,0.339700124
5,Mallotus.villosus,2005,0.173107122
5,Mallotus.villosus,2007,0.107026531
5,Mallotus.villosus,2009,0.169140008
5,Mallotus.villosus,2011,0.2780641
5,Mallotus.villosus,2013,0.382268117
5,Mallotus.villosus,2015,0.249625302
5,Microstomus.pacificus,1984,0.513229261
5,Microstomus.pacificus,1987,0.544938491
5,Microstomus.pacificus,1990,0.566536801
5,Microstomus.pacificus,1993,0.549196672
5,Microstomus.pacificus,1996,0.4999792
5,Microstomus.pacificus,1999,0.45146948
5,Microstomus.pacificus,2001,0.521059907
5,Microstomus.pacificus,2003,0.562423957
5,Microstomus.pacificus,2005,0.599833425
5,Microstomus.pacificus,2007,0.556231709
5,Microstomus.pacificus,2009,0.494054146
5,Microstomus.pacificus,2011,0.416770839
5,Microstomus.pacificus,2013,0.259760789
5,Microstomus.pacificus,2015,0.261226296
5,Myctophidae,1984,7.80E-05
5,Myctophidae,1987,3.55E-05
5,Myctophidae,1990,0.000104815
5,Myctophidae,1993,0.000232864
5,Myctophidae,1996,0.000633034
5,Myctophidae,1999,0.001848317
5,Myctophidae,2001,0.000352461
5,Myctophidae,2003,0.000743569
5,Myctophidae,2005,0.000760215
5,Myctophidae,2007,0.000172675
5,Myctophidae,2009,0.000124167
5,Myctophidae,2011,0.000260147
5,Myctophidae,2013,8.35E-05
5,Myctophidae,2015,8.77E-05
5,Myoxocephalus.polyacanthocephalus,1984,0.271490608
5,Myoxocephalus.polyacanthocephalus,1987,0.186063224
5,Myoxocephalus.polyacanthocephalus,1990,0.092186693
5,Myoxocephalus.polyacanthocephalus,1993,0.080168358
5,Myoxocephalus.polyacanthocephalus,1996,0.068457646
5,Myoxocephalus.polyacanthocephalus,1999,0.057819439
5,Myoxocephalus.polyacanthocephalus,2001,0.040973053
5,Myoxocephalus.polyacanthocephalus,2003,0.070086818
5,Myoxocephalus.polyacanthocephalus,2005,0.07363003
5,Myoxocephalus.polyacanthocephalus,2007,0.072173906
5,Myoxocephalus.polyacanthocephalus,2009,0.076141401
5,Myoxocephalus.polyacanthocephalus,2011,0.065583075
5,Myoxocephalus.polyacanthocephalus,2013,0.047033518
5,Myoxocephalus.polyacanthocephalus,2015,0.055734122
5,Oncorhynchus.keta,1984,0.027246674
5,Oncorhynchus.keta,1987,0.202263067
5,Oncorhynchus.keta,1990,0.064526281
5,Oncorhynchus.keta,1993,0.096241877
5,Oncorhynchus.keta,1996,0.075502089
5,Oncorhynchus.keta,1999,0.038350852
5,Oncorhynchus.keta,2001,0.202134682
5,Oncorhynchus.keta,2003,0.27173829
5,Oncorhynchus.keta,2005,0.115296599
5,Oncorhynchus.keta,2007,0.169973184
5,Oncorhynchus.keta,2009,0.223292815
5,Oncorhynchus.keta,2011,0.044448138
5,Oncorhynchus.keta,2013,0.144159616
5,Oncorhynchus.keta,2015,0.429254005
5,Oncorhynchus.tshawytscha,1984,0.107970762
5,Oncorhynchus.tshawytscha,1987,0.131646291
5,Oncorhynchus.tshawytscha,1990,0.04755667
5,Oncorhynchus.tshawytscha,1993,0.217746578
5,Oncorhynchus.tshawytscha,1996,0.123219193
5,Oncorhynchus.tshawytscha,1999,0.069214657
5,Oncorhynchus.tshawytscha,2001,0.086604752
5,Oncorhynchus.tshawytscha,2003,0.192799737
5,Oncorhynchus.tshawytscha,2005,0.091826658
5,Oncorhynchus.tshawytscha,2007,0.031508692
5,Oncorhynchus.tshawytscha,2009,0.042226732
5,Oncorhynchus.tshawytscha,2011,0.088744941
5,Oncorhynchus.tshawytscha,2013,0.068659603
5,Oncorhynchus.tshawytscha,2015,0.211592403
5,Ophiodon.elongatus,1984,0.024417458
5,Ophiodon.elongatus,1987,0.033542875
5,Ophiodon.elongatus,1990,0.031916005
5,Ophiodon.elongatus,1993,0.044831466
5,Ophiodon.elongatus,1996,0.033849264
5,Ophiodon.elongatus,1999,0.047154279
5,Ophiodon.elongatus,2001,0.065984935
5,Ophiodon.elongatus,2003,0.072024682
5,Ophiodon.elongatus,2005,0.101151975
5,Ophiodon.elongatus,2007,0.112556574
5,Ophiodon.elongatus,2009,0.108268208
5,Ophiodon.elongatus,2011,0.120457771
5,Ophiodon.elongatus,2013,0.081789933
5,Ophiodon.elongatus,2015,0.087007375
5,Parophrys.vetulus,1984,0.067489924
5,Parophrys.vetulus,1987,0.077625779
5,Parophrys.vetulus,1990,0.075773207
5,Parophrys.vetulus,1993,0.077062515
5,Parophrys.vetulus,1996,0.073939955
5,Parophrys.vetulus,1999,0.077773146
5,Parophrys.vetulus,2001,0.081395862
5,Parophrys.vetulus,2003,0.087416474
5,Parophrys.vetulus,2005,0.102725567
5,Parophrys.vetulus,2007,0.118551524
5,Parophrys.vetulus,2009,0.108979323
5,Parophrys.vetulus,2011,0.108370746
5,Parophrys.vetulus,2013,0.115639576
5,Parophrys.vetulus,2015,0.121083256
5,Platichthys.stellatus,1984,0.051403536
5,Platichthys.stellatus,1987,0.048859752
5,Platichthys.stellatus,1990,0.042786014
5,Platichthys.stellatus,1993,0.040132661
5,Platichthys.stellatus,1996,0.049281265
5,Platichthys.stellatus,1999,0.068921666
5,Platichthys.stellatus,2001,0.051422316
5,Platichthys.stellatus,2003,0.056360734
5,Platichthys.stellatus,2005,0.051271122
5,Platichthys.stellatus,2007,0.050549956
5,Platichthys.stellatus,2009,0.045801247
5,Platichthys.stellatus,2011,0.046073211
5,Platichthys.stellatus,2013,0.042121062
5,Platichthys.stellatus,2015,0.046631253
5,Pleurogrammus.monopterygius,1984,0.004649736
5,Pleurogrammus.monopterygius,1987,0.009174571
5,Pleurogrammus.monopterygius,1990,0.00249762
5,Pleurogrammus.monopterygius,1993,0.004031653
5,Pleurogrammus.monopterygius,1996,0.010419024
5,Pleurogrammus.monopterygius,1999,0.008636925
5,Pleurogrammus.monopterygius,2001,0.011706663
5,Pleurogrammus.monopterygius,2003,0.153440803
5,Pleurogrammus.monopterygius,2005,0.025242437
5,Pleurogrammus.monopterygius,2007,0.019950381
5,Pleurogrammus.monopterygius,2009,0.029277548
5,Pleurogrammus.monopterygius,2011,0.023061526
5,Pleurogrammus.monopterygius,2013,0.072554601
5,Pleurogrammus.monopterygius,2015,0.071778068
5,Pleuronectes.quadrituberculatus,1984,0.02149792
5,Pleuronectes.quadrituberculatus,1987,0.01557895
5,Pleuronectes.quadrituberculatus,1990,0.014451404
5,Pleuronectes.quadrituberculatus,1993,0.015031286
5,Pleuronectes.quadrituberculatus,1996,0.018807064
5,Pleuronectes.quadrituberculatus,1999,0.019487291
5,Pleuronectes.quadrituberculatus,2001,0.015373087
5,Pleuronectes.quadrituberculatus,2003,0.018961584
5,Pleuronectes.quadrituberculatus,2005,0.020094099
5,Pleuronectes.quadrituberculatus,2007,0.017131766
5,Pleuronectes.quadrituberculatus,2009,0.015230944
5,Pleuronectes.quadrituberculatus,2011,0.014939678
5,Pleuronectes.quadrituberculatus,2013,0.014525364
5,Pleuronectes.quadrituberculatus,2015,0.012937411
5,Podothecus.accipenserinus,1984,0.042188279
5,Podothecus.accipenserinus,1987,0.114421223
5,Podothecus.accipenserinus,1990,0.126637713
5,Podothecus.accipenserinus,1993,0.10009212
5,Podothecus.accipenserinus,1996,0.038323986
5,Podothecus.accipenserinus,1999,0.054538926
5,Podothecus.accipenserinus,2001,0.090587608
5,Podothecus.accipenserinus,2003,0.069836585
5,Podothecus.accipenserinus,2005,0.05432191
5,Podothecus.accipenserinus,2007,0.030725525
5,Podothecus.accipenserinus,2009,0.032210413
5,Podothecus.accipenserinus,2011,0.016785498
5,Podothecus.accipenserinus,2013,0.027028132
5,Podothecus.accipenserinus,2015,0.039939095
5,Raja.binoculata,1984,0.051560521
5,Raja.binoculata,1987,0.085204302
5,Raja.binoculata,1990,0.032609235
5,Raja.binoculata,1993,0.054626407
5,Raja.binoculata,1996,0.042387945
5,Raja.binoculata,1999,0.049800039
5,Raja.binoculata,2001,0.030995711
5,Raja.binoculata,2003,0.041082045
5,Raja.binoculata,2005,0.039265871
5,Raja.binoculata,2007,0.049941353
5,Raja.binoculata,2009,0.042964825
5,Raja.binoculata,2011,0.051360802
5,Raja.binoculata,2013,0.030297213
5,Raja.binoculata,2015,0.047742903
5,Raja.rhina,1984,0.043407652
5,Raja.rhina,1987,0.098328621
5,Raja.rhina,1990,0.126545786
5,Raja.rhina,1993,0.241818476
5,Raja.rhina,1996,0.221317211
5,Raja.rhina,1999,0.229354524
5,Raja.rhina,2001,0.221298991
5,Raja.rhina,2003,0.262417068
5,Raja.rhina,2005,0.272500789
5,Raja.rhina,2007,0.228138498
5,Raja.rhina,2009,0.245249273
5,Raja.rhina,2011,0.247801777
5,Raja.rhina,2013,0.289945907
5,Raja.rhina,2015,0.314648217
5,Rougheye.and.Blackspotted.Rockfish,1984,0.057078687
5,Rougheye.and.Blackspotted.Rockfish,1987,0.062983955
5,Rougheye.and.Blackspotted.Rockfish,1990,0.062395625
5,Rougheye.and.Blackspotted.Rockfish,1993,0.061625354
5,Rougheye.and.Blackspotted.Rockfish,1996,0.057628032
5,Rougheye.and.Blackspotted.Rockfish,1999,0.061245093
5,Rougheye.and.Blackspotted.Rockfish,2001,0.05978377
5,Rougheye.and.Blackspotted.Rockfish,2003,0.058097789
5,Rougheye.and.Blackspotted.Rockfish,2005,0.056510586
5,Rougheye.and.Blackspotted.Rockfish,2007,0.052934074
5,Rougheye.and.Blackspotted.Rockfish,2009,0.047070695
5,Rougheye.and.Blackspotted.Rockfish,2011,0.041908352
5,Rougheye.and.Blackspotted.Rockfish,2013,0.039326939
5,Rougheye.and.Blackspotted.Rockfish,2015,0.037167362
5,Sebastes.alutus,1984,0.133572291
5,Sebastes.alutus,1987,0.180897616
5,Sebastes.alutus,1990,0.178042795
5,Sebastes.alutus,1993,0.204894259
5,Sebastes.alutus,1996,0.161133444
5,Sebastes.alutus,1999,0.177779471
5,Sebastes.alutus,2001,0.217070663
5,Sebastes.alutus,2003,0.221454899
5,Sebastes.alutus,2005,0.240783523
5,Sebastes.alutus,2007,0.239294087
5,Sebastes.alutus,2009,0.345404161
5,Sebastes.alutus,2011,0.341631391
5,Sebastes.alutus,2013,0.371672779
5,Sebastes.alutus,2015,0.35375944
5,Sebastes.babcocki,1984,0.000583994
5,Sebastes.babcocki,1987,0.000789704
5,Sebastes.babcocki,1990,0.000668414
5,Sebastes.babcocki,1993,0.000751696
5,Sebastes.babcocki,1996,0.000666499
5,Sebastes.babcocki,1999,0.000713102
5,Sebastes.babcocki,2001,0.000821596
5,Sebastes.babcocki,2003,0.000835416
5,Sebastes.babcocki,2005,0.000997895
5,Sebastes.babcocki,2007,0.00118003
5,Sebastes.babcocki,2009,0.001450352
5,Sebastes.babcocki,2011,0.001439494
5,Sebastes.babcocki,2013,0.001529309
5,Sebastes.babcocki,2015,0.001380781
5,Sebastes.borealis,1984,0.000154697
5,Sebastes.borealis,1987,0.000570623
5,Sebastes.borealis,1990,0.000190683
5,Sebastes.borealis,1993,0.000228282
5,Sebastes.borealis,1996,0.000289696
5,Sebastes.borealis,1999,0.000240734
5,Sebastes.borealis,2001,0.000283044
5,Sebastes.borealis,2003,0.000462571
5,Sebastes.borealis,2005,0.000381226
5,Sebastes.borealis,2007,0.000262116
5,Sebastes.borealis,2009,0.000399859
5,Sebastes.borealis,2011,0.000344489
5,Sebastes.borealis,2013,0.000481282
5,Sebastes.borealis,2015,0.00044343
5,Sebastes.brevispinis,1984,0.011685912
5,Sebastes.brevispinis,1987,0.018849538
5,Sebastes.brevispinis,1990,0.015670336
5,Sebastes.brevispinis,1993,0.015913284
5,Sebastes.brevispinis,1996,0.011389908
5,Sebastes.brevispinis,1999,0.008913599
5,Sebastes.brevispinis,2001,0.0082632
5,Sebastes.brevispinis,2003,0.008512614
5,Sebastes.brevispinis,2005,0.011968543
5,Sebastes.brevispinis,2007,0.013310337
5,Sebastes.brevispinis,2009,0.012435683
5,Sebastes.brevispinis,2011,0.014846134
5,Sebastes.brevispinis,2013,0.018625564
5,Sebastes.brevispinis,2015,0.01745855
5,Sebastes.polyspinis,1984,0.058758114
5,Sebastes.polyspinis,1987,0.088470847
5,Sebastes.polyspinis,1990,0.066037064
5,Sebastes.polyspinis,1993,0.084597779
5,Sebastes.polyspinis,1996,0.06213769
5,Sebastes.polyspinis,1999,0.085347791
5,Sebastes.polyspinis,2001,0.089371412
5,Sebastes.polyspinis,2003,0.059151792
5,Sebastes.polyspinis,2005,0.06093738
5,Sebastes.polyspinis,2007,0.051189443
5,Sebastes.polyspinis,2009,0.034209603
5,Sebastes.polyspinis,2011,0.02979228
5,Sebastes.polyspinis,2013,0.035481138
5,Sebastes.polyspinis,2015,0.026221425
5,Sebastes.proriger,1984,0.004318234
5,Sebastes.proriger,1987,0.0040775
5,Sebastes.proriger,1990,0.003326209
5,Sebastes.proriger,1993,0.003010182
5,Sebastes.proriger,1996,0.002926424
5,Sebastes.proriger,1999,0.00353833
5,Sebastes.proriger,2001,0.003983803
5,Sebastes.proriger,2003,0.004028288
5,Sebastes.proriger,2005,0.005746521
5,Sebastes.proriger,2007,0.005321101
5,Sebastes.proriger,2009,0.004355467
5,Sebastes.proriger,2011,0.004656073
5,Sebastes.proriger,2013,0.005341255
5,Sebastes.proriger,2015,0.005904479
5,Sebastes.variegatus,1984,0.015079439
5,Sebastes.variegatus,1987,0.044158743
5,Sebastes.variegatus,1990,0.034922172
5,Sebastes.variegatus,1993,0.053874736
5,Sebastes.variegatus,1996,0.019496562
5,Sebastes.variegatus,1999,0.013850386
5,Sebastes.variegatus,2001,0.015571685
5,Sebastes.variegatus,2003,0.010752077
5,Sebastes.variegatus,2005,0.015906239
5,Sebastes.variegatus,2007,0.009641444
5,Sebastes.variegatus,2009,0.011562699
5,Sebastes.variegatus,2011,0.01051846
5,Sebastes.variegatus,2013,0.010445669
5,Sebastes.variegatus,2015,0.006703973
5,Sebastes.zacentrus,1984,0.005727384
5,Sebastes.zacentrus,1987,0.007512547
5,Sebastes.zacentrus,1990,0.016601813
5,Sebastes.zacentrus,1993,0.018610503
5,Sebastes.zacentrus,1996,0.010497981
5,Sebastes.zacentrus,1999,0.009226809
5,Sebastes.zacentrus,2001,0.007516362
5,Sebastes.zacentrus,2003,0.007996422
5,Sebastes.zacentrus,2005,0.008707654
5,Sebastes.zacentrus,2007,0.005491775
5,Sebastes.zacentrus,2009,0.003748654
5,Sebastes.zacentrus,2011,0.00333017
5,Sebastes.zacentrus,2013,0.005209323
5,Sebastes.zacentrus,2015,0.003961099
5,Sebastolobus.alascanus,1984,8.79E-05
5,Sebastolobus.alascanus,1987,7.01E-05
5,Sebastolobus.alascanus,1990,4.98E-05
5,Sebastolobus.alascanus,1993,0.000119304
5,Sebastolobus.alascanus,1996,0.0001609
5,Sebastolobus.alascanus,1999,0.000205986
5,Sebastolobus.alascanus,2001,0.000245245
5,Sebastolobus.alascanus,2003,0.000249937
5,Sebastolobus.alascanus,2005,0.000214366
5,Sebastolobus.alascanus,2007,0.000255343
5,Sebastolobus.alascanus,2009,0.000303683
5,Sebastolobus.alascanus,2011,0.000290549
5,Sebastolobus.alascanus,2013,0.000220851
5,Sebastolobus.alascanus,2015,0.000279611
5,Squalus.acanthias,1984,0.094881506
5,Squalus.acanthias,1987,0.101809541
5,Squalus.acanthias,1990,0.175820329
5,Squalus.acanthias,1993,0.180124543
5,Squalus.acanthias,1996,0.09681974
5,Squalus.acanthias,1999,0.459950822
5,Squalus.acanthias,2001,0.467893864
5,Squalus.acanthias,2003,0.698163582
5,Squalus.acanthias,2005,0.586982182
5,Squalus.acanthias,2007,0.68652653
5,Squalus.acanthias,2009,0.46439462
5,Squalus.acanthias,2011,0.504844177
5,Squalus.acanthias,2013,0.275296714
5,Squalus.acanthias,2015,0.289610074
5,Thaleichthys.pacificus,1984,0.081930069
5,Thaleichthys.pacificus,1987,0.15033224
5,Thaleichthys.pacificus,1990,0.178859924
5,Thaleichthys.pacificus,1993,0.149171314
5,Thaleichthys.pacificus,1996,0.186976407
5,Thaleichthys.pacificus,1999,0.187024437
5,Thaleichthys.pacificus,2001,0.178528948
5,Thaleichthys.pacificus,2003,0.135466734
5,Thaleichthys.pacificus,2005,0.133118833
5,Thaleichthys.pacificus,2007,0.129434055
5,Thaleichthys.pacificus,2009,0.12123387
5,Thaleichthys.pacificus,2011,0.097221722
5,Thaleichthys.pacificus,2013,0.099513703
5,Thaleichthys.pacificus,2015,0.108866441
5,Zaprora.silenus,1984,0.027797817
5,Zaprora.silenus,1987,0.034665844
5,Zaprora.silenus,1990,0.031937191
5,Zaprora.silenus,1993,0.025640449
5,Zaprora.silenus,1996,0.017967795
5,Zaprora.silenus,1999,0.011395059
5,Zaprora.silenus,2001,0.010144489
5,Zaprora.silenus,2003,0.008193397
5,Zaprora.silenus,2005,0.00903215
5,Zaprora.silenus,2007,0.006445519
5,Zaprora.silenus,2009,0.005351875
5,Zaprora.silenus,2011,0.004696217
5,Zaprora.silenus,2013,0.005198944
5,Zaprora.silenus,2015,0.007494766
6,Albatrossia.pectoralis,1984,1.01E-06
6,Albatrossia.pectoralis,1987,2.79E-06
6,Albatrossia.pectoralis,1990,1.16E-06
6,Albatrossia.pectoralis,1993,2.15E-06
6,Albatrossia.pectoralis,1996,1.33E-06
6,Albatrossia.pectoralis,1999,7.80E-06
6,Albatrossia.pectoralis,2001,3.71E-06
6,Albatrossia.pectoralis,2003,3.26E-06
6,Albatrossia.pectoralis,2005,5.83E-06
6,Albatrossia.pectoralis,2007,2.19E-06
6,Albatrossia.pectoralis,2009,8.02E-06
6,Albatrossia.pectoralis,2011,1.09E-05
6,Albatrossia.pectoralis,2013,1.35E-05
6,Albatrossia.pectoralis,2015,6.36E-06
6,Anoplopoma.fimbria,1984,0.558521597
6,Anoplopoma.fimbria,1987,0.595466431
6,Anoplopoma.fimbria,1990,0.464040631
6,Anoplopoma.fimbria,1993,0.597886204
6,Anoplopoma.fimbria,1996,0.434729035
6,Anoplopoma.fimbria,1999,0.382111219
6,Anoplopoma.fimbria,2001,0.309761502
6,Anoplopoma.fimbria,2003,0.310881356
6,Anoplopoma.fimbria,2005,0.395688435
6,Anoplopoma.fimbria,2007,0.569637903
6,Anoplopoma.fimbria,2009,0.407818533
6,Anoplopoma.fimbria,2011,0.332949741
6,Anoplopoma.fimbria,2013,0.128673699
6,Anoplopoma.fimbria,2015,0.198662279
6,Atheresthes.stomias,1984,0.737176752
6,Atheresthes.stomias,1987,0.765562968
6,Atheresthes.stomias,1990,0.768690138
6,Atheresthes.stomias,1993,0.736591552
6,Atheresthes.stomias,1996,0.762439848
6,Atheresthes.stomias,1999,0.747993874
6,Atheresthes.stomias,2001,0.736109461
6,Atheresthes.stomias,2003,0.697503566
6,Atheresthes.stomias,2005,0.740543533
6,Atheresthes.stomias,2007,0.73138378
6,Atheresthes.stomias,2009,0.815810605
6,Atheresthes.stomias,2011,0.818701364
6,Atheresthes.stomias,2013,0.776480254
6,Atheresthes.stomias,2015,0.80344002
6,Bathymaster.signatus,1984,0.379049829
6,Bathymaster.signatus,1987,0.314639142
6,Bathymaster.signatus,1990,0.378488736
6,Bathymaster.signatus,1993,0.314761836
6,Bathymaster.signatus,1996,0.279256821
6,Bathymaster.signatus,1999,0.319744371
6,Bathymaster.signatus,2001,0.255751043
6,Bathymaster.signatus,2003,0.190329511
6,Bathymaster.signatus,2005,0.201476016
6,Bathymaster.signatus,2007,0.22754824
6,Bathymaster.signatus,2009,0.252649342
6,Bathymaster.signatus,2011,0.241135688
6,Bathymaster.signatus,2013,0.199479331
6,Bathymaster.signatus,2015,0.185046124
6,Bathyraja.aleutica,1984,0.020579534
6,Bathyraja.aleutica,1987,0.015749286
6,Bathyraja.aleutica,1990,0.009815929
6,Bathyraja.aleutica,1993,0.001393135
6,Bathyraja.aleutica,1996,0.014454015
6,Bathyraja.aleutica,1999,0.022207183
6,Bathyraja.aleutica,2001,0.029883832
6,Bathyraja.aleutica,2003,0.044184318
6,Bathyraja.aleutica,2005,0.029511784
6,Bathyraja.aleutica,2007,0.049230414
6,Bathyraja.aleutica,2009,0.040846423
6,Bathyraja.aleutica,2011,0.047814243
6,Bathyraja.aleutica,2013,0.046395456
6,Bathyraja.aleutica,2015,0.056741056
6,Bathyraja.interrupta,1984,0.032241611
6,Bathyraja.interrupta,1987,0.059463455
6,Bathyraja.interrupta,1990,0.09085793
6,Bathyraja.interrupta,1993,0.019258854
6,Bathyraja.interrupta,1996,0.067438063
6,Bathyraja.interrupta,1999,0.085842323
6,Bathyraja.interrupta,2001,0.090528617
6,Bathyraja.interrupta,2003,0.100409684
6,Bathyraja.interrupta,2005,0.132280665
6,Bathyraja.interrupta,2007,0.118544052
6,Bathyraja.interrupta,2009,0.105231587
6,Bathyraja.interrupta,2011,0.093253292
6,Bathyraja.interrupta,2013,0.148045666
6,Bathyraja.interrupta,2015,0.052216983
6,Chionoecetes.bairdi,1984,0.115985091
6,Chionoecetes.bairdi,1987,0.023211481
6,Chionoecetes.bairdi,1990,0.026430185
6,Chionoecetes.bairdi,1993,0.026686805
6,Chionoecetes.bairdi,1996,0.047490284
6,Chionoecetes.bairdi,1999,0.065548098
6,Chionoecetes.bairdi,2001,0.137928029
