"","Lat","Lon","Station","Year","DateTime","Stratum","BottomDepth","BottomTemp","SurfTemp","Cruise","Haul","sum.CPUE","Atheresthesstomias","Hippoglossusstenolepis","Theragrachalcogramma","Gadusmacrocephalus","Glyptocephaluszachirus","Hippoglossoideselassodon","Microstomuspacificus","Anoplopomafimbria","Sebastesalutus","Thaleichthyspacificus","Sebastolobusalascanus","Hemilepidotusjordani","Lepidopsettabilineata","Lepidopsettapolyxystra","Lepidopsettasp.","Chionoecetesbairdi","Squalusacanthias","Sebastespolyspinis","Berryteuthismagister","Rajarhina","Bathymastersignatus","Malacocottuszonurus","Hyaslyratus","Hemitripterusbolini","Mallotusvillosus","Dasycottussetiger","Lycodesbrevipes","Lycodespalearis","Ophiodonelongatus","Sebastesbabcocki","Rajabinoculata","Isopsettaisolepis","Myoxocephaluspolyacanthocephalus","Sebastesborealis","Sebastesvariegatus","Bathyrajainterrupta","Sebasteszacentrus","Pleurogrammusmonopterygius","Zaprorasilenus","Parophrysvetulus","Bathyrajaaleutica","Albatrossiapectoralis","Sebastesbrevispinis","Hexagrammosdecagrammus","Limandaaspera","Clupeapallasi","Platichthysstellatus","Lyopsettaexilis","Hydrolaguscolliei","Oncorhynchustshawytscha","Pleuronectesquadrituberculatus","Myctophidae","Sebasteshelvomaculatus","Sebastesproriger","rougheyeandblackspottedrockfishunid.","Sebastesaleutianus","Sebastesmelanostictus","Sebastes aleutianus","Sebastes melanostictus","duskyanddarkrockfishesunid","Sebastesvariabilis","Sebastesciliatus","Merlucciusproductus"
"4919",54.87527,-157.909,"146-62",2001,"06/11/200112:04",122,121,5.9,8.7,200101,94,118.7798,31.7288,16.9116,11.4099,5.0797,1.1285,0,0.336,0,7.815,0,0,0,0,0,0,0,0,39.3484,0,0,1.0183,0,0.0063,0,0,0,0,0,0,0,0,0,0,0,0.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4204,0,0
"4920",54.87769,-157.79131,"148-62",2001,"06/08/200112:59",122,131,5.9,7.6,200101,82,77.3266,46.5863,16.6721,0,0,0.9581,0,2.1075,0,0,0,0,0,0,0,0,0,2.8446,0.3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4921",54.88052,-157.4006,"153-62",2001,"06/08/200118:27",320,373,4.9,9.3,200101,85,235.9216,8.5895,3.4611,0.6998,0,1.024,0,6.779,10.9474,0.2661,0,10.3579,0,0,0,0,0,0,0,45.8506,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,0,7.3684,0,0,0,0,0,0,0,133.7264,0,0,0,0,0,0,0,0,0,0,0,0,5.979,0,0,0,0,0,0,0,0
"4922",54.88497,-158.9877,"133-62",2001,"06/07/200113:41",13,75,5,9,200101,71,8.6181,0,4.0286,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4923",54.88818,-157.48489,"152-62",2001,"06/11/200119:42",221,243,5.7,9.7,200101,96,95.8737,7.7855,3.2285,0.958,0,0.2319,0,1.0096,59.2377,2.0733,0,15.021,0,0,0,0,0,0,0,4.189,0,0,0.3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0
"4924",54.89421,-160.756,"112-62",2001,"06/04/200113:19",13,89,5.1,6.8,200101,58,137.3508,103.4135,18.8994,0.0513,1.2515,0.115,2.0468,0,0,0,0,0,0,10.1367,1.2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4925",54.89949,-162.47079,"91-63",2001,"05/30/200114:34",12,24,5.2,5.6,200101,44,24.9633,0,4.1655,0,0,0,0,0,0,0,0,0,3.1217,8.0445,1.5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4386,2.4013,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4926",54.91681,-157.5186,"151-63",2001,"06/08/200116:20",21,156,5.5,9.5,200101,84,281.9227,48.1369,10.6664,0.0277,10.7827,10.8597,0,2.1873,1.5797,189.8521,0,0.1987,0,0,0,0,0,0,2.8112,0,3.2772,0.04,0,0.0154,0,0,0,0,0,0,0.516,0,0,0,0,0,0.5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4927",54.94126,-159.83,"123-63",2001,"06/06/200115:57",13,57,5.9,8.1,200101,72,68.906,1.9615,5.6069,0.8325,1.844,0,0.4114,0,0,0,0,0,0,10.6585,5.8337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0285,0.0939,2.2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4928",54.9607,-159.03059,"133-64",2001,"06/07/200115:42",13,90,5,9,200101,72,26.1004,6.2026,2.073,0.0395,0.2296,0.0886,0,0,0,0,0,0,0,16.3522,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4929",54.96169,-157.42889,"152-64",2001,"06/11/200118:12",122,127,5.7,9.9,200101,95,168.5294,86.5207,5.1374,1.039,0,8.4669,0,3.4838,1.4791,52.9179,0,0,0,0,0,0,0,0,4.1893,0.7541,0,0.1323,0.0335,0.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930",54.97789,-160.0336,"121-64",2001,"06/08/200106:51",13,37,5.9,7.4,200101,74,29.1436,0,10.1812,0.034,6.3966,0,0,0,0,0,0,0,0,5.1821,2.1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4931",54.97876,-162.4055,"92-64",2001,"05/30/200116:16",12,42,5.3,5.8,200101,45,206.1273,3.2443,54.2035,12.9347,8.9646,0,8.0255,0,0.6608,0,0,0,4.525,3.4151,37.0111,0,0,0,0,0,0,0,0,0.0196,0,0,0,0,0,0,0,0,0.1725,2.3052,0,0,0,0,0,0,0,0,0,0,0,39.1455,0,0.8068,0,0,0,5.0373,0,0,0,0,0,0,0,0,0,0,0,0
"4932",55.03048,-163.01781,"85-65",2001,"05/31/200108:13",12,43,4.3,4.8,200101,47,261.0563,2.079,29.2261,7.7097,12.8205,0,0,0,0.2036,0,0,0,14.5531,4.1147,51.1523,0,0.0459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5763,0,0.3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4933",55.04664,-158.0896,"144-66",2001,"06/08/200110:09",21,96,5.8,8.4,200101,81,146.0759,89.0358,38.3422,0,15.6127,0,0.6288,0,0,0,0,0,0,1.5968,0.4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4934",55.05862,-157.1096,"156-66",2001,"06/12/200113:19",221,283,5.5,10.3,200101,101,124.4937,36.11,15.7682,0.9953,2.0777,13.1103,0,6.8046,38.106,3.2662,0,7.1676,0,0,0,0,0,0,0,0,0,0,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7612,0,0,0,0,0,0,0,0
"4935",55.06231,-161.8667,"98-66",2001,"05/31/200114:18",12,42,5.4,5.7,200101,48,118.1044,1.0911,9.6982,0.6584,8.1551,0,0,0,0,0,0,0,3.9917,39.2304,30.5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,0,0,0,0,0,0,0,0,0,0,0,0,1.8027,0,4.5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4936",55.06528,-163.1286,"83-66",2001,"05/31/200107:11",12,43,4.2,4.6,200101,46,195.5853,3.075,24.3551,33.5216,13.0575,0,1.5152,0,21.3019,0,0,0,0.6177,0,3.3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1301,0,0,0,0,0,0,0,0,0,0,0,0,73.7546,0.0374,5.6152,0,0,0,1.9163,0,0,0,0,0,0,0,0,0,0,0,0
"4937",55.09449,-158.213,"143-67",2001,"06/08/200106:41",120,153,5.4,8.5,200101,79,232.8249,154.547,3.6477,0.4198,2.7714,11.2079,3.8311,1.1738,1.0026,0.2111,49.8275,0,0,0,0,0,0.0179,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1423,0,0,0,0,0,0,0,0,0,0,0,0,0
"4938",55.0993,-159.4408,"128-67",2001,"06/07/200118:27",13,73,5,7.9,200101,73,43.0821,14.2543,1.7467,0.0968,1.1153,0,3.7199,0,0.0797,0,0,0,0,19.6532,1.5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4939",55.10862,-156.9294,"158-67",2001,"06/09/200106:42",221,275,5.4,8.8,200101,86,119.1267,3.645,0,0,0,7.9409,0.105,5.2072,72.0324,0.8418,0,20.7852,0,0,0,0,0,0,0,2.023,0,0,0.1198,0,0,0,0,0,0,0,0,0,0,0,0.8809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1657,0,0,0,0,0,0,0,0
"4940",55.11442,-157.2659,"154-68",2001,"06/09/200111:00",122,117,5.9,8.9,200101,88,337.8773,174.0796,20.6341,0.1694,12.8185,0.4781,0,0.3808,0,18.9471,0,0.2423,0,0,0,0,0,0,82.4785,0.8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3022,0,0,0,0,0,0,19.1343,0,0
"4941",55.12316,-160.5641,"114-68",2001,"06/02/200110:01",13,44,5.4,6.4,200101,60,63.9647,0,10.4294,0,0,0,0.5736,0,0,0,0,0,0,21.4221,13.7117,0,0,0,0,0,0,0,0,0,0,0.0287,0,0,0,0,0,10.9305,1.7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4942",55.12644,-156.8799,"159-68",2001,"06/09/200108:53",221,257,5.6,9,200101,87,131.4082,9.6674,9.5048,2.4287,2.3675,7.4182,0,6.8658,44.4305,11.6009,0.0434,26.8714,0,0,0,0,0,0,0.1926,4.3562,0,0,0.1255,0,0,0,0,0,0,0,0.5982,0,0,0,0,0.1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9777,0,0,0,0,0,0,0,0
"4943",55.13699,-162.4817,"91-68",2001,"05/28/200110:35",12,91,4.4,4.4,200101,39,715.3537,0.5071,18.258,36.4016,39.5391,0,55.2835,0,0,0,0,0,4.6208,1.5798,44.2776,0,5.122,0,0,0,0,0,0,0.1465,0,0,0,0,0.32,0,0,0,0,0.4724,0,0,0,0,0,0,0,0,0,0,0,454.7175,0,36.8275,0,0,0,0.6646,0,0,0,0,0,0,0,0,0,0,0,0
"4944",55.14335,-160.49809,"115-68",2001,"06/02/200111:36",13,40,5.5,6.4,200101,61,590.5709,0.6223,24.5921,0.41,263.4894,0,0,0,0,0,0,0,0,153.0557,119.8532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8166,6.8864,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4945",55.14803,-160.73039,"112-68",2001,"06/02/200107:04",13,68,5.2,6.4,200101,59,133.7231,16.3082,22.6509,3.2267,0.9666,0,32.3116,0,1.3547,0,0,0,0,0.9412,12.3728,0,0,0,0,0,0,0,0,0,0,0.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7364,0,0,0,0,6.1447,0,33.8464,0,0,0,1.8649,0,0,0,0,0,0,0,0,0,0,0,0
"4946",55.16647,-158.86861,"135-69",2001,"06/07/200115:53",120,191,5.2,8.6,200101,77,171.1861,116.3483,16.7041,0.0764,0,8.9562,16.1458,1.3319,0,0,7.2512,0,0,0,0,0,0.0033,0,0,0,0.2966,0,0.0214,0,0,0,0.0222,0,0,0,0,0,0,0,0,0,1.4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4947",55.17463,-159.7681,"124-69",2001,"06/08/200111:07",13,52,4.8,8.8,200101,75,35.1434,0,29.1908,1.2953,0.0235,0,0,0,0,0,0,0,0.0345,1.0228,0,0,0,0,0,0,0,0,0,0,0.0384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4948",55.18536,-156.36189,"165-69",2001,"06/13/200111:46",320,414,4.2,9.7,200101,105,699.3642,5.589,0,0,0,0.3885,0,3.183,38.2908,0,0,17.9562,0,0,0,0,0,0,0,0.5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6467,0,0.6176,0,0,0,0,0,625.773,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,0,0,0,0,0,0,0
"4949",55.18536,-156.36189,"165-69",2001,"6/13/2001 11:46",320,414,4.2,9.7,200101,105,0.0016,5.589,0,0,0,0.3885,0,3.183,38.2908,0,0,17.9562,0,0,0,0,0,0,0,0.5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6467,0,0.6176,0,0,0,0,0,625.773,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,0,0,0,0,0,0,0
"4950",55.18649,-157.35921,"153-69",2001,"06/12/200111:09",21,100,6,8.9,200101,100,7.3784,3.8942,2.443,0,0,0,0,0,0,0,0,0,0,0.4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4951",55.18695,-156.8484,"159-69",2001,"06/12/200115:53",122,152,5.6,9.2,200101,102,234.9997,180.0364,23.058,0,18.7041,1.6427,0,5.713,1.2287,1.2858,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4952",55.19506,-159.1357,"132-69",2001,"06/08/200119:50",112,117,4.9,9.8,200101,79,126.3226,72.9003,21.9319,0,0.3069,21.609,5.9043,0.8346,0,0.2571,0,0,0,0,0,0,0.0145,0,0,0,0,0.1205,0,0,0,0,0,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4953",55.20594,-162.5526,"90-70",2001,"05/28/200113:58",12,66,4.3,4.1,200101,40,1009.0976,0,10.4641,36.9171,8.3218,0,133.9202,0,0,0,0.0131,0,0.1094,0,3.348,0,0.4042,0,0,0,0,0,0,0,0,0.0057,0,0,0.1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.6357,0,178.0975,0,0,0,5.3486,0,0,0,0,0,0,0,0,0,0,0,0
"4954",55.21906,-159.3277,"129-70",2001,"06/06/200112:11",13,92,4.9,8,200101,71,45.109,26.7988,4.5077,0,0,0.6186,3.8345,0,0,0,0,0,0,8.0524,0,0,0.0043,0,0,0,0,0,0,0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2471,0,0,0,0,0,0,0,0,0,0.9646,0,0,0,0,0,0,0,0,0,0,0,0,0
"4955",55.22686,-161.77831,"100-70",2001,"05/29/200113:13",12,112,4.6,5.1,200101,41,206.7941,29.2831,12.1942,32.2241,15.3641,0.6283,83.4003,0,0.1892,0,0.0146,0,1.0213,0,0.6696,0,0.376,0,0,0,0,0,0,0,0,0,0.0898,3.2527,0.3776,0,0,0,0,3.4974,0,0,0,0,0,0,0,0,0,0,0,13.5447,0,0,0,0,0,4.1645,0,0,0,0,0,0,0,0,0,0,0,0
"4956",55.23946,-156.4879,"163-70",2001,"06/12/200118:33",122,178,5.5,9.2,200101,103,779.6846,94.4094,4.9678,0,8.9012,3.1013,0,2.5652,165.3776,489.2051,0,0,0,0,0,0,0,0,3.3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1709,0,0,0,1.8672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6219,0,0
"4957",55.24333,-160.1702,"119-71",2001,"06/05/200116:48",13,186,4.9,7.1,200101,68,1128.5926,65.8498,13.4242,938.1888,72.3511,2.7035,9.9129,0,0,0.4506,0,0,8.4324,0,0.5639,0,0,0,0,0,0,0,0,0,0,0,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4958",55.24987,-158.45351,"140-71",2001,"06/07/200118:12",120,196,5.4,9.1,200101,78,262.0477,158.2557,4.2759,6.9738,0,0.5613,14.1577,0,0,0.2949,66.485,1.8485,0,0,0,0,0.3815,0,0,0,0,0,0,0,0,0,0.0496,0.116,0,0,0,0,0,0,0,0,1.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6632,0,0,0,0,0,0,0,0
"4959",55.24987,-157.5891,"150-71",2001,"06/09/200113:22",21,87,5.6,8.9,200101,89,63.8658,1.6458,0,0,1.6449,0,0,0,0,0.7355,0,0,0,1.7661,0.572,0,0,0,54.8294,0.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3682,0,0,0,0,0,0.4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747,0,0
"4960",55.25924,-159.7858,"124-71",2001,"06/08/200112:38",13,70,4.9,8.1,200101,76,15.764,0.6129,6.7294,1.4025,0.0712,0,0,0,0.1701,0.0139,0,0,0,2.5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4961",55.27599,-159.1105,"132-71",2001,"06/08/200117:21",112,190,5.2,9.7,200101,78,189.1534,84.6645,0,15.8444,0,0.9141,27.8349,0,0,0,35.1682,0,0,0,0,0,0.0052,0,0,0,1.567,0,0,0,0,0,0.1332,0.0713,0,0,0,16.426,0,0,0,0,0,0,0.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4962",55.28866,-161.6817,"101-72",2001,"05/29/200115:05",12,102,4.8,5,200101,42,227.8106,30.6219,12.4434,27.7213,13.9095,1.2422,75.8973,0.2803,0.2788,0,0,0,0.4546,0,0.5087,0,0.8371,0,0,0,0,0,0,0,0,0,0.0609,6.2942,0.8409,0,0,0,0,0.5208,0,0,0,0,0,0,0,0,0,0,0,49.5211,0,0,0,0,0,0.9093,0,0,0,0,0,0,0,0,0,0,0,0
"4963",55.29402,-156.54179,"163-72",2001,"06/13/200106:41",122,142,5.5,10.7,200101,103,135.7678,55.6792,35.6279,0,26.9196,0.244,0,0.6448,1.744,0.684,0,0,0,0,0,0,0,0,0.3112,0,7.3199,0,0,0.004,0,0,0.0352,0,0,0,0,0,0,0,0,0,1.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7712,0,0,0,0,0,0,0,0,0,0,0,0,0
"4964",55.29664,-156.4398,"164-72",2001,"06/13/200109:38",122,160,5.5,9,200101,104,249.0684,98.3736,6.4454,0.7651,6.6204,11.1526,0.1262,4.2655,13.1965,91.842,0,0,0,0,0,0,0,0,12.9743,0,0,0.4337,0,0.0107,0,0,0,0,0,0,0,0,0,0,0,0.5261,1.1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4965",55.30918,-159.282,"130-72",2001,"06/08/200115:23",112,180,5.2,8.9,200101,77,193.0425,136.1436,2.9699,0,0,1.8584,23.6077,0,0,0.1596,23.7195,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0.1101,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269,0,0,0,0,0,0,0,0
"4966",55.31138,-157.42191,"152-72",2001,"06/12/200109:46",21,91,5.9,9.7,200101,99,44.2596,2.399,35.0979,0.9116,0.0421,0,0,0,0,0.1187,0,0,0.0362,2.2306,0.0269,0,0,0,0,0,0,0.9192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4967",55.3547,-157.44119,"152-73",2001,"06/12/200108:08",21,90,5.9,10,200101,98,25.3768,2.0321,6.6282,0.2268,0.0662,0.0348,0,0,0,0.6067,0,0,0,12.9957,0.2624,0,0,0,0.029,0,0,0.1449,0,0.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4968",55.40927,-159.2045,"131-74",2001,"06/06/200108:23",112,167,5.2,8.2,200101,70,85.0408,43.745,0,0.8118,0,0.1316,12.6161,0,0.9554,0,10.7923,0,0,0,0,0,0.2532,0,0,0.0046,0,0,0,0,0.4242,0,0.5467,0.0695,0,0,0,9.8826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2194,0,0,0,0,0,0,0,0
"4969",55.43111,-157.6851,"149-75",2001,"06/09/200115:27",21,90,5.4,9.7,200101,90,20.1516,14.7029,2.4178,0.1095,0,0.1803,0,0,0,0,0,0,0,0.4078,0.5207,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4970",55.43758,-160.7029,"113-75",2001,"06/04/200113:38",12,40,4.7,7,200101,62,69.9988,0,10.4462,1.6112,0.217,0,0,0,0,0,0,0,17.1602,32.1968,0.4783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4971",55.43837,-156.0697,"169-75",2001,"06/13/200115:30",122,192,5.5,9.8,200101,106,253.7586,7.4817,14.5363,2.0175,1.2652,27.1105,0.5506,6.599,21.184,160.099,0,0,0,0,0,0,0,0,5.0858,0.4228,0,0.4548,0.0109,0,0,0,0,0,0,0,0,0,0,0,0,0.1505,0,0,0,0.1463,0,0,0,0.7154,0,0,0,0,0,0,0,0,0,0,0,1.4711,0,0,0,0,0,2.9002,0,0
"4972",55.44187,-157.549,"151-75",2001,"06/12/200106:40",21,89,5.4,10,200101,97,47.6989,3.9318,41.3436,0,0,0,0,0,0,0,0,0,0,2.2503,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4973",55.45478,-161.6591,"101-75",2001,"05/31/200117:43",12,77,4.9,5.4,200101,49,455.9145,12.9,2.4451,26.2792,14.2269,0,235.3704,0,0.2167,0,0.0162,0,0.6951,0,6.1552,0,0.5263,0,0,0,0,0,0,0,0.0501,0,0.0258,3.0223,1.0593,0,0,0,0.2175,0.5049,0,0,0,0,0,0,0,0,0,0,0,120.8918,0,1.2391,0,0,0,10.0989,0,0,0,0,0,0,0,0,0,0,0,0
"4974",55.45931,-156.5484,"163-76",2001,"06/13/200119:46",121,184,5.5,10.7,200101,110,160.5746,74.0644,13.2886,0,5.5479,9.154,0.3356,2.2108,10.2174,14.9331,0,0,0,0,0,0,0,0,16.3663,0,0,0.0472,0,0,0,0,0,0,0,0,0,5.8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5206,0,0,0,0,0,6.2414,0,0
"4975",55.48049,-156.21159,"167-76",2001,"06/27/200113:50",220,208,5.6,10.2,200101,164,108.3954,47.6184,2.6633,0.1981,1.12,19.4233,1.958,4.895,5.0516,15.3898,4.6138,0,0,0,0,0,0,0,0.7017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1942,0,0,0,0,0,0,0,0
"4976",55.48055,-157.12041,"156-76",2001,"06/13/200106:49",21,93,-9999,-9999,200101,104,50.1392,1.4497,37.7343,0.5451,0.2352,0,0,0,0,0.0437,0,0,0,1.5807,0,0,0,1.6538,0,0,3.3597,0.2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4977",55.50609,-159.19501,"131-77",2001,"06/09/200108:10",112,124,5,9.7,200101,81,162.3629,144.9664,7.4529,0,0.868,5.3937,2.5309,0.2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4978",55.52079,-160.2694,"118-77",2001,"06/04/200118:27",12,72,4.7,7.4,200101,63,90.8573,0.6049,21.0989,0.0939,0.2295,0,0,0,0,0.0142,0,0,0.4346,39.1519,0.4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4979",55.53305,-158.48821,"139-77",2001,"06/09/200116:52",120,144,5.4,10.3,200101,85,54.1143,38.9649,0,0.0056,0,0.1551,10.6352,0,0,0,1.867,0,0,0,0,0,0.4626,0,0,0,0,0,0,0,0,0,0.1059,0.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3502,0,0,0,0,0,0,0,0
"4980",55.5406,-158.63741,"138-77",2001,"06/09/200115:14",120,153,5.2,9.2,200101,84,83.1551,39.6265,0,0.0059,0,1.5631,16.3317,0,0,0,6.1647,0,0,0,0,0,0.0954,0,0,0,4.6421,0,0,0,0,0,0.3452,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0347,0,0,0,0,0,0,0,0
